Train Caffe Model Done,,,,,,,,,,
/home/ubuntu/ImageDataSet_1000_PNG/Level0_PNG/10623_left.png ,Level2 PNG ,51.1500%,Level0 PNG ,45.4100%,Level1 PNG ,3.4400%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/14397_left.png ,Level1 PNG ,99.3700%,Level0 PNG ,0.6300%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/14825_right.png ,Level1 PNG ,100%,Level2 PNG ,0%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/14456_right.png ,Level2 PNG ,99.900%,Level1 PNG ,0.100%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/1520_left.png ,Level0 PNG ,99.9300%,Level1 PNG ,0.0700%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/16917_right.png ,Level1 PNG ,60.1900%,Level0 PNG ,39.800%,Level2 PNG ,0.0100%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/13305_right.png ,Level1 PNG ,98.7400%,Level2 PNG ,1.2600%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/17509_left.png ,Level1 PNG ,100%,Level2 PNG ,0%,Level3 PNG ,0%,Level0 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/16290_left.png ,Level1 PNG ,97.2500%,Level2 PNG ,2.6800%,Level0 PNG ,0.0700%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/16439_right.png ,Level0 PNG ,96.0100%,Level1 PNG ,3.5700%,Level3 PNG ,0.2300%,Level2 PNG ,0.1900%,Level4 PNG ,0.0100%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/14614_left.png ,Level0 PNG ,99.9400%,Level2 PNG ,0.0600%,Level1 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/1309_left.png ,Level2 PNG ,99.200%,Level1 PNG ,0.800%,Level4 PNG ,0%,Level0 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/18185_left.png ,Level1 PNG ,99.5900%,Level0 PNG ,0.4100%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/10853_right.png ,Level1 PNG ,80.4400%,Level0 PNG ,19.4200%,Level2 PNG ,0.1200%,Level4 PNG ,0.0100%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/16857_left.png ,Level1 PNG ,100%,Level0 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/11053_right.png ,Level0 PNG ,61.1100%,Level1 PNG ,38.8900%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/17847_right.png ,Level0 PNG ,96.9700%,Level1 PNG ,2.8900%,Level2 PNG ,0.0800%,Level3 PNG ,0.0600%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/10221_right.png ,Level0 PNG ,99.7400%,Level1 PNG ,0.2300%,Level2 PNG ,0.0300%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/14816_left.png ,Level0 PNG ,74.9400%,Level1 PNG ,25.0600%,Level4 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/1100_left.png ,Level0 PNG ,96.2500%,Level2 PNG ,3.7300%,Level1 PNG ,0.0200%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/17805_right.png ,Level1 PNG ,51.8900%,Level0 PNG ,42.900%,Level2 PNG ,4.8900%,Level4 PNG ,0.3300%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/17647_right.png ,Level0 PNG ,100%,Level1 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/13341_right.png ,Level1 PNG ,100%,Level2 PNG ,0%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/1520_right.png ,Level0 PNG ,99.400%,Level2 PNG ,0.5900%,Level1 PNG ,0.0100%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/18933_left.png ,Level0 PNG ,99.3900%,Level2 PNG ,0.6100%,Level1 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/10672_left.png ,Level1 PNG ,83.2800%,Level2 PNG ,16.7200%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/19422_right.png ,Level1 PNG ,97.9800%,Level2 PNG ,2.0200%,Level0 PNG ,0.0100%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/13994_left.png ,Level1 PNG ,73.3800%,Level2 PNG ,23.6800%,Level0 PNG ,2.8300%,Level4 PNG ,0.100%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/17798_left.png ,Level0 PNG ,56.5900%,Level1 PNG ,43.3600%,Level2 PNG ,0.0500%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/15994_left.png ,Level0 PNG ,72.7600%,Level4 PNG ,23.9600%,Level1 PNG ,3.2700%,Level2 PNG ,0.0100%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/12098_right.png ,Level2 PNG ,95.2600%,Level1 PNG ,4.6800%,Level0 PNG ,0.0600%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/14374_left.png ,Level1 PNG ,99.4500%,Level0 PNG ,0.5500%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/10356_right.png ,Level1 PNG ,99.6600%,Level2 PNG ,0.2800%,Level0 PNG ,0.0600%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/18372_right.png ,Level0 PNG ,61.00%,Level2 PNG ,19.800%,Level3 PNG ,18.8800%,Level4 PNG ,0.2800%,Level1 PNG ,0.0400%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/17688_left.png ,Level1 PNG ,90.6200%,Level2 PNG ,9.3700%,Level0 PNG ,0.0100%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/16095_right.png ,Level0 PNG ,99.9500%,Level1 PNG ,0.0500%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/15625_left.png ,Level0 PNG ,99.9300%,Level1 PNG ,0.0700%,Level4 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/16558_left.png ,Level0 PNG ,90.6700%,Level1 PNG ,6.5600%,Level2 PNG ,2.7700%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/11740_left.png ,Level0 PNG ,95.4100%,Level2 PNG ,4.5300%,Level1 PNG ,0.0500%,Level3 PNG ,0.0100%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/18493_left.png ,Level0 PNG ,98.3900%,Level1 PNG ,1.5900%,Level2 PNG ,0.0200%,Level4 PNG ,0.0100%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/14193_right.png ,Level1 PNG ,99.7300%,Level0 PNG ,0.2700%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/14353_right.png ,Level0 PNG ,86.6700%,Level1 PNG ,11.7600%,Level2 PNG ,1.3200%,Level4 PNG ,0.2400%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/12278_right.png ,Level1 PNG ,98.7300%,Level0 PNG ,1.2700%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/13517_left.png ,Level2 PNG ,68.9800%,Level1 PNG ,21.0800%,Level4 PNG ,9.900%,Level0 PNG ,0.0400%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/1933_left.png ,Level0 PNG ,99.1900%,Level4 PNG ,0.7900%,Level1 PNG ,0.0200%,Level2 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/17699_right.png ,Level2 PNG ,95.4300%,Level1 PNG ,4.500%,Level3 PNG ,0.0700%,Level0 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/14664_left.png ,Level1 PNG ,94.6200%,Level0 PNG ,5.3800%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/17555_right.png ,Level2 PNG ,99.6500%,Level0 PNG ,0.3300%,Level4 PNG ,0.0100%,Level3 PNG ,0.0100%,Level1 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/12452_left.png ,Level2 PNG ,93.0500%,Level1 PNG ,6.900%,Level0 PNG ,0.0500%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/15750_left.png ,Level2 PNG ,100%,Level0 PNG ,0%,Level1 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/11308_right.png ,Level0 PNG ,70.1600%,Level1 PNG ,28.9900%,Level2 PNG ,0.4700%,Level3 PNG ,0.3800%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/17564_left.png ,Level2 PNG ,99.9900%,Level1 PNG ,0.0100%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/13158_left.png ,Level1 PNG ,100%,Level0 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/17_right.png ,Level1 PNG ,100%,Level0 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/1283_left.png ,Level2 PNG ,47.1700%,Level1 PNG ,35.2900%,Level0 PNG ,17.5400%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/1277_left.png ,Level1 PNG ,99.9700%,Level2 PNG ,0.0200%,Level0 PNG ,0.0100%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/13962_left.png ,Level4 PNG ,93.4200%,Level0 PNG ,4.2700%,Level2 PNG ,2.0900%,Level1 PNG ,0.2200%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/12903_right.png ,Level0 PNG ,98.3500%,Level1 PNG ,1.2700%,Level2 PNG ,0.3800%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/13376_left.png ,Level0 PNG ,83.0500%,Level1 PNG ,16.9500%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/11815_right.png ,Level4 PNG ,98.7800%,Level0 PNG ,1.00%,Level2 PNG ,0.1900%,Level1 PNG ,0.0200%,Level3 PNG ,0.0100%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/12563_left.png ,Level4 PNG ,85.6300%,Level2 PNG ,8.6700%,Level0 PNG ,5.3800%,Level1 PNG ,0.3200%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/17998_left.png ,Level1 PNG ,68.7700%,Level0 PNG ,31.1800%,Level2 PNG ,0.0500%,Level3 PNG ,0.0100%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/17113_left.png ,Level0 PNG ,93.5400%,Level1 PNG ,6.4600%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/1409_left.png ,Level0 PNG ,81.8900%,Level1 PNG ,18.1100%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/16197_right.png ,Level0 PNG ,97.0500%,Level1 PNG ,2.9500%,Level3 PNG ,0%,Level2 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/1100_right.png ,Level0 PNG ,99.9500%,Level2 PNG ,0.0400%,Level1 PNG ,0.0100%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/13891_left.png ,Level1 PNG ,50.7200%,Level0 PNG ,49.2800%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/1669_right.png ,Level1 PNG ,97.3500%,Level0 PNG ,2.1800%,Level2 PNG ,0.4600%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/19114_right.png ,Level0 PNG ,72.8900%,Level1 PNG ,14.5700%,Level4 PNG ,12.2600%,Level2 PNG ,0.2800%,Level3 PNG ,0.0100%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/17461_left.png ,Level2 PNG ,99.9200%,Level1 PNG ,0.0800%,Level4 PNG ,0%,Level0 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/14212_right.png ,Level2 PNG ,100%,Level4 PNG ,0%,Level0 PNG ,0%,Level3 PNG ,0%,Level1 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/19022_right.png ,Level0 PNG ,51.8900%,Level1 PNG ,48.0100%,Level2 PNG ,0.100%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/1544_right.png ,Level2 PNG ,56.7900%,Level0 PNG ,31.8400%,Level4 PNG ,11.3700%,Level1 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/18915_right.png ,Level1 PNG ,69.6400%,Level4 PNG ,11.2100%,Level2 PNG ,9.9800%,Level0 PNG ,9.1700%,Level3 PNG ,0.0100%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/17647_left.png ,Level0 PNG ,98.9900%,Level2 PNG ,0.9900%,Level1 PNG ,0.0200%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/18507_left.png ,Level4 PNG ,90.4500%,Level1 PNG ,9.5300%,Level0 PNG ,0.0200%,Level2 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/15095_right.png ,Level1 PNG ,92.7700%,Level0 PNG ,3.9900%,Level2 PNG ,3.2300%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/178_left.png ,Level2 PNG ,61.2900%,Level4 PNG ,16.100%,Level1 PNG ,10.3900%,Level0 PNG ,8.500%,Level3 PNG ,3.7300%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/1454_left.png ,Level2 PNG ,68.7800%,Level4 PNG ,31.2200%,Level0 PNG ,0%,Level1 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/17276_left.png ,Level0 PNG ,99.9100%,Level2 PNG ,0.0900%,Level3 PNG ,0%,Level1 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/11995_left.png ,Level0 PNG ,99.6800%,Level2 PNG ,0.2700%,Level1 PNG ,0.0500%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/17318_left.png ,Level2 PNG ,99.9800%,Level4 PNG ,0.0100%,Level1 PNG ,0%,Level0 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/19269_right.png ,Level0 PNG ,97.8200%,Level4 PNG ,1.4900%,Level2 PNG ,0.6700%,Level1 PNG ,0.0200%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/10822_left.png ,Level2 PNG ,95.1900%,Level1 PNG ,4.800%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/13333_right.png ,Level1 PNG ,96.1800%,Level0 PNG ,3.6400%,Level2 PNG ,0.1700%,Level3 PNG ,0.0100%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/14374_right.png ,Level2 PNG ,96.9200%,Level1 PNG ,2.6700%,Level0 PNG ,0.2700%,Level4 PNG ,0.100%,Level3 PNG ,0.0300%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/14245_right.png ,Level1 PNG ,99.7100%,Level0 PNG ,0.2900%,Level4 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/10150_right.png ,Level1 PNG ,100%,Level2 PNG ,0%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/13376_right.png ,Level0 PNG ,97.8400%,Level1 PNG ,2.1600%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/18528_right.png ,Level2 PNG ,100%,Level1 PNG ,0%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/15029_left.png ,Level0 PNG ,97.200%,Level1 PNG ,2.800%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/12547_right.png ,Level1 PNG ,57.3500%,Level0 PNG ,42.6500%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/15306_left.png ,Level1 PNG ,99.8300%,Level2 PNG ,0.100%,Level0 PNG ,0.0700%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/11819_right.png ,Level1 PNG ,100%,Level0 PNG ,0%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/13517_right.png ,Level1 PNG ,70.6900%,Level0 PNG ,22.0700%,Level4 PNG ,6.7200%,Level2 PNG ,0.5200%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/19254_right.png ,Level0 PNG ,62.00%,Level1 PNG ,30.9600%,Level2 PNG ,6.8900%,Level3 PNG ,0.1500%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/12397_right.png ,Level2 PNG ,93.900%,Level0 PNG ,5.4900%,Level1 PNG ,0.6100%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/1658_left.png ,Level1 PNG ,99.3500%,Level0 PNG ,0.6500%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/18205_left.png ,Level2 PNG ,100%,Level1 PNG ,0%,Level0 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/10996_right.png ,Level1 PNG ,99.100%,Level0 PNG ,0.900%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/11995_right.png ,Level0 PNG ,99.9900%,Level1 PNG ,0.0100%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/17732_right.png ,Level1 PNG ,86.0600%,Level3 PNG ,12.4700%,Level2 PNG ,1.200%,Level0 PNG ,0.2600%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/14584_left.png ,Level2 PNG ,99.7800%,Level4 PNG ,0.2200%,Level0 PNG ,0%,Level1 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/1867_right.png ,Level1 PNG ,85.2400%,Level0 PNG ,14.7600%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/16488_right.png ,Level0 PNG ,86.3200%,Level1 PNG ,13.5800%,Level2 PNG ,0.100%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/17299_left.png ,Level0 PNG ,99.8300%,Level1 PNG ,0.1700%,Level4 PNG ,0%,Level2 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/13770_left.png ,Level1 PNG ,99.9500%,Level2 PNG ,0.0500%,Level4 PNG ,0%,Level0 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/16963_right.png ,Level2 PNG ,67.3700%,Level1 PNG ,31.1900%,Level0 PNG ,1.4400%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/13490_left.png ,Level0 PNG ,99.400%,Level1 PNG ,0.5800%,Level4 PNG ,0.0100%,Level2 PNG ,0.0100%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/12683_right.png ,Level0 PNG ,97.7200%,Level1 PNG ,2.0700%,Level2 PNG ,0.2100%,Level3 PNG ,0.0100%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/10672_right.png ,Level1 PNG ,100%,Level2 PNG ,0%,Level0 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/17298_right.png ,Level0 PNG ,96.2700%,Level1 PNG ,3.7300%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/15855_right.png ,Level0 PNG ,94.4600%,Level1 PNG ,3.2200%,Level2 PNG ,2.3200%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/11818_left.png ,Level0 PNG ,97.9900%,Level1 PNG ,1.7600%,Level3 PNG ,0.2500%,Level2 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/114_right.png ,Level0 PNG ,99.7900%,Level1 PNG ,0.200%,Level2 PNG ,0.0100%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/1077_right.png ,Level1 PNG ,91.100%,Level0 PNG ,8.6400%,Level3 PNG ,0.200%,Level2 PNG ,0.0500%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/16268_right.png ,Level2 PNG ,96.100%,Level1 PNG ,3.900%,Level3 PNG ,0%,Level4 PNG ,0%,Level0 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/14110_right.png ,Level1 PNG ,96.9300%,Level0 PNG ,3.0700%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/14967_left.png ,Level1 PNG ,99.9400%,Level0 PNG ,0.0600%,Level2 PNG ,0%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/13027_right.png ,Level0 PNG ,100%,Level2 PNG ,0%,Level1 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/12554_left.png ,Level0 PNG ,64.6200%,Level2 PNG ,18.7800%,Level1 PNG ,15.7300%,Level3 PNG ,0.8700%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/16754_right.png ,Level1 PNG ,99.9900%,Level0 PNG ,0.0100%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/11736_left.png ,Level1 PNG ,99.9700%,Level2 PNG ,0.0200%,Level0 PNG ,0.0100%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/18653_right.png ,Level2 PNG ,87.7600%,Level0 PNG ,11.8800%,Level1 PNG ,0.1800%,Level4 PNG ,0.1500%,Level3 PNG ,0.0300%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/19177_right.png ,Level2 PNG ,100%,Level1 PNG ,0%,Level3 PNG ,0%,Level0 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/15557_right.png ,Level1 PNG ,98.9100%,Level0 PNG ,0.5900%,Level2 PNG ,0.4400%,Level3 PNG ,0.0600%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/18575_left.png ,Level1 PNG ,99.9500%,Level0 PNG ,0.0500%,Level2 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/17207_right.png ,Level1 PNG ,98.6400%,Level0 PNG ,1.3200%,Level2 PNG ,0.0300%,Level4 PNG ,0%,Level3 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/15476_right.png ,Level0 PNG ,87.3700%,Level2 PNG ,11.8400%,Level1 PNG ,0.7900%,Level3 PNG ,0.0100%,Level4 PNG ,0%
/home/ubuntu/ImageDataSet_1000_PNG/Level1_PNG/11161_right.png ,Level0 PNG ,100%,Level1 PNG ,0%,Level3 PNG ,0%,Level4 PNG ,0%,Level2 PNG ,0%
